fecha,Temperature,Growing Degree Days,Precipitation Total,Wind Gust,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Mean Sea Level Pressure
2024-09-22,16.778995312499998,0.28245814175,0.0541666666666666,12.584999666666668,84.66666666666667,38.375,4.166666666666667,14.768110625,158.41666666666666,1015.5833333333334
2024-09-23,15.07524525,0.2114685529166666,0.2916666666666667,13.319999458333331,85.33333333333333,71.41666666666667,33.166666666666664,3.0432941833333333,49.208333333333336,1011.9333333333334
2024-09-24,15.241912020833333,0.2184129958333333,0.0166666666666666,29.30999920833333,18.25,49.54166666666666,22.0,15.282316041666666,141.04166666666666,1010.3958333333334
2024-09-25,16.391495125,0.2663123,0.05,27.314998958333334,75.04166666666667,61.04166666666666,18.791666666666668,12.694936779166667,118.66666666666669,1009.0958333333332
2024-09-26,16.671078583333333,0.2779616129166666,0.8958333333333334,39.94499925,75.20833333333333,85.29166666666667,32.375,0.6485269333333333,22.83333333333333,1001.9458333333332
2024-09-27,14.132745166666666,0.1721977169166666,0.0291666666666666,40.37999933333334,12.916666666666666,44.16666666666666,25.5,13.2011083,107.33333333333331,1007.2625
2024-09-28,11.318161908333332,0.0705632214166666,0.2916666666666667,21.869999516666667,17.25,62.125,54.66666666666666,7.5169404625,85.625,1020.9916666666668
2024-09-29,10.215661883333334,0.0667928792916666,0.0,16.979999595833334,56.29166666666666,19.5,50.16666666666666,7.263783666666666,121.41666666666669,1024.9416666666666
2024-09-30,14.8581619375,0.2040892298529166,0.0,26.129999666666667,45.66666666666666,59.708333333333336,35.25,12.507407441666668,105.95833333333331,1017.1083333333332
2024-10-01,14.119828624999998,0.1716595285,1.0666666666666669,20.7599994375,91.83333333333331,82.54166666666667,68.75,0.1767677041666666,56.0,1012.0833333333334
2024-10-02,12.5173284375,0.1048886886775833,0.1166666666666666,14.189999837499998,3.083333333333333,60.458333333333336,71.75,4.248414819583334,74.0,1010.3791666666666
2024-10-03,10.837328833333332,0.0437746030708333,0.0541666666666666,28.154999375,51.04166666666666,53.375,39.583333333333336,9.7699777,87.58333333333333,1012.9666666666668
2024-10-04,10.9002453125,0.0420202750333333,0.0083333333333333,27.554999375,34.625,49.083333333333336,52.875,10.455632829166666,79.25,1017.0
2024-10-05,10.154828745833331,0.0480945373333333,0.0,16.9199995,0.5416666666666666,14.125,60.41666666666666,7.1554009225,85.16666666666667,1016.8333333333334
